Position,"Track Name",Artist,Streams,URL
1,"One Dance",Drake,202522,https://open.spotify.com/track/0JoaFxLgrqbWutREzcZBzS
2,"I Took A Pill In Ibiza - Seeb Remix","Mike Posner",129738,https://open.spotify.com/track/1MtUq6Wp1eQ8PC6BbPCj8P
3,Faded,"Alan Walker",119234,https://open.spotify.com/track/1brwdYwjltrJo7WHpIvbYt
4,"7 Years","Lukas Graham",115485,https://open.spotify.com/track/5kqIPrATaCc2LqxVWzQGbk
5,"Cheap Thrills",Sia,115302,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
6,Work,Rihanna,106576,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v
7,"Stressed Out","Twenty One Pilots",102002,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
8,PILLOWTALK,ZAYN,98259,https://open.spotify.com/track/0PDUDa38GO8lMxLCRc4lL1
9,"Work from Home","Fifth Harmony",96756,https://open.spotify.com/track/0SJPThTy7ynySPF4euczx7
10,"This Is What You Came For","Calvin Harris",95927,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y
11,"Break Of Dawn","Nelson Freitas",91563,https://open.spotify.com/track/7tnBZHFuUaFOkalHJRLz8K
12,"Me, Myself & I",G-Eazy,90326,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC
13,"Fast Car - Radio Edit","Jonas Blue",88867,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ
14,"Light It Up (feat. Nyla & Fuse ODG) - Remix","Major Lazer",83632,https://open.spotify.com/track/6lDo13SSgTv0WbyUQKgnjk
15,Panda,Desiigner,83404,https://open.spotify.com/track/275a9yzwGB6ncAW4SxY7q3
16,"Cake By The Ocean",DNCE,82376,https://open.spotify.com/track/2Aa1wE8ofs2tu59TOQrZKW
17,Middle,"DJ Snake",81054,https://open.spotify.com/track/2Fn3coxd0xAZ09JtrgcgHa
18,"Hymn For The Weekend",Coldplay,78894,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy
19,"Don't Let Me Down","The Chainsmokers",74531,https://open.spotify.com/track/1i1fxkWeaMmKEB4T7zqbzK
20,"Lush Life","Zara Larsson",72676,https://open.spotify.com/track/0r4SsYcwvd8URat6AS2m6f
21,"Dangerous Woman","Ariana Grande",71673,https://open.spotify.com/track/6T506SFlFUVVNvnmCiVZR0
22,Sorry,"Justin Bieber",71454,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
23,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",67890,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
24,"Love Yourself","Justin Bieber",67574,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
25,"Por Fin Te Encontré","Cali Y El Dandee",65761,https://open.spotify.com/track/3GpvoKKWZyTwgbLEM9RmWM
26,Close,"Nick Jonas",64582,https://open.spotify.com/track/4Zpe9VME8DiFjLdqSqPRoZ
27,Stitches,"Shawn Mendes",63336,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q
28,Sex,"Cheat Codes",61546,https://open.spotify.com/track/5ZEM9j0jrFr5RdHEbl2MYV
29,Makeup,Agir,60768,https://open.spotify.com/track/2xUJOTYUhD3zhTAZmjYiv3
30,"Hasta el Amanecer","Nicky Jam",59804,https://open.spotify.com/track/4wFHfY9IILHLNwakPuFogD
31,"Needed Me",Rihanna,58523,https://open.spotify.com/track/1Tt4sE4pXi57mTD1GCzsqm
32,"DUELE EL CORAZON","Enrique Iglesias",57140,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf
33,"Adventure Of A Lifetime",Coldplay,56192,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M
