Position,"Track Name",Artist,Streams,URL
1,"One Dance",Drake,17272,https://open.spotify.com/track/0JoaFxLgrqbWutREzcZBzS
2,"This Is What You Came For","Calvin Harris",14794,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y
3,"I Took A Pill In Ibiza - Seeb Remix","Mike Posner",14221,https://open.spotify.com/track/1MtUq6Wp1eQ8PC6BbPCj8P
4,"Cheap Thrills",Sia,11467,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
5,"Fast Car - Radio Edit","Jonas Blue",10601,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ
6,"Work from Home","Fifth Harmony",10459,https://open.spotify.com/track/0SJPThTy7ynySPF4euczx7
7,Faded,"Alan Walker",10230,https://open.spotify.com/track/1brwdYwjltrJo7WHpIvbYt
8,"Don't Let Me Down","The Chainsmokers",10115,https://open.spotify.com/track/1i1fxkWeaMmKEB4T7zqbzK
9,"Light It Up (feat. Nyla & Fuse ODG) - Remix","Major Lazer",8910,https://open.spotify.com/track/6lDo13SSgTv0WbyUQKgnjk
10,Panda,Desiigner,8601,https://open.spotify.com/track/275a9yzwGB6ncAW4SxY7q3
11,Sex,"Cheat Codes",8562,https://open.spotify.com/track/5ZEM9j0jrFr5RdHEbl2MYV
12,"7 Years","Lukas Graham",8538,https://open.spotify.com/track/5kqIPrATaCc2LqxVWzQGbk
13,Close,"Nick Jonas",7881,https://open.spotify.com/track/4Zpe9VME8DiFjLdqSqPRoZ
14,Middle,"DJ Snake",7665,https://open.spotify.com/track/2Fn3coxd0xAZ09JtrgcgHa
15,Gold,Kiiara,7118,https://open.spotify.com/track/6ZSO7kPn8IMJFymyticbJO
16,"No Money",Galantis,7042,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd
17,"Cake By The Ocean",DNCE,7016,https://open.spotify.com/track/2Aa1wE8ofs2tu59TOQrZKW
18,"Me, Myself & I",G-Eazy,6933,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC
19,Roses,"The Chainsmokers",6739,https://open.spotify.com/track/3vv9phIu6Y1vX3jcqaGz5Z
20,"Dangerous Woman","Ariana Grande",6720,https://open.spotify.com/track/6T506SFlFUVVNvnmCiVZR0
21,"Lush Life","Zara Larsson",6695,https://open.spotify.com/track/0r4SsYcwvd8URat6AS2m6f
22,"Never Be Like You (feat. Kai)",Flume,6461,https://open.spotify.com/track/6y0igZArWVi6Iz0rj35c1Y
23,PILLOWTALK,ZAYN,6449,https://open.spotify.com/track/0PDUDa38GO8lMxLCRc4lL1
24,"Needed Me",Rihanna,6356,https://open.spotify.com/track/1Tt4sE4pXi57mTD1GCzsqm
25,"i hate u, i love u (feat. olivia o'brien)",gnash,6332,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe
26,"Wild Things","Alessia Cara",6306,https://open.spotify.com/track/2ZyuwVvV6Z3XJaXIFbspeE
27,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",6219,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
28,"Stressed Out","Twenty One Pilots",6204,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
29,"Never Forget You","Zara Larsson",5945,https://open.spotify.com/track/6WLS56xiRrXjSm9RSdL3zD
30,Stay,Kygo,5784,https://open.spotify.com/track/7gBj0VgcuAgkXkiRRYvSmK
31,"Hymn For The Weekend",Coldplay,5713,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy
32,NO,"Meghan Trainor",5593,https://open.spotify.com/track/0NmeI6UpRE27dxxgosD5n9
33,Work,Rihanna,5289,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v
34,"My House","Flo Rida",5086,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1
35,"Once In a While",Timeflies,5062,https://open.spotify.com/track/6cREm4bV7V79Yxdilx9HDo
36,"If It Ain't Love","Jason Derulo",5021,https://open.spotify.com/track/5YHR8wBR5jXfGtP766NiAT
37,"All My Friends",Snakehips,4978,https://open.spotify.com/track/6TaqooOXAEcijL6G1AWS2K
38,YOUTH,"Troye Sivan",4792,https://open.spotify.com/track/68fXn0TVggt7Gr0sPbBuI5
39,"Sugar (feat. Francesco Yates)","Robin Schulz",4764,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w
40,"Bang My Head (feat. Sia & Fetty Wap)","David Guetta",4725,https://open.spotify.com/track/53Y0kdCa1CZ9gRqEuknfwy
41,"Walk On Water - Eurovision 2016 - Malta","Ira Losco",4626,https://open.spotify.com/track/1yOgwmQx1g6TiHXVqZKadj
42,"LIKE I WOULD",ZAYN,4284,https://open.spotify.com/track/1zWMf9bVyhY5W3ZORbjNWt
43,"Love Yourself","Justin Bieber",4258,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
44,"Hide Away",Daya,3847,https://open.spotify.com/track/2hsza71y54ABzmabyNDtM4
45,Sorry,"Justin Bieber",3821,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
46,"Working For It - Bonus Track",ZHU,3478,https://open.spotify.com/track/0P6RjFd2HgG2AXJadQuGfE
47,Stitches,"Shawn Mendes",3456,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q
48,"Lean On (feat. MØ & DJ Snake)","Major Lazer",3311,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
49,"No Broken Hearts (feat. Nicki Minaj)","Bebe Rexha",3194,https://open.spotify.com/track/4qULqxfCRhJAXVc75UupQB
50,Famous,"Kanye West",3190,https://open.spotify.com/track/7KOcjfiSuMPsQqLXhD0PlN
51,Ride,"Twenty One Pilots",3092,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW
52,"What Do You Mean?","Justin Bieber",3032,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI
53,"Rock Bottom","Hailee Steinfeld",3024,https://open.spotify.com/track/2qxaR31Te4xDR2yO6LqM8z
54,"Adventure Of A Lifetime",Coldplay,3014,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M
55,"Ain't Your Mama","Jennifer Lopez",2949,https://open.spotify.com/track/2hgzdQdnfWwtdpZbhZlV72
56,"Running Out",Matoma,2877,https://open.spotify.com/track/2H8LPaY3NSjmOFMH2Rygnz
57,"Hands To Myself","Selena Gomez",2821,https://open.spotify.com/track/3CJvmtWw2bJsudbAC5uCQk
58,"Sit Still, Look Pretty",Daya,2685,https://open.spotify.com/track/1sSNWjLtY4GwyhqAwAnPD9
59,"Low Life",Future,2592,https://open.spotify.com/track/71SDPonZOsIKNtqnaX8LXj
60,"Sound Of Your Heart","Shawn Hook",2555,https://open.spotify.com/track/5Ou1XCyt2XD72ginDwg5FR
61,"Pity Party","Melanie Martinez",2540,https://open.spotify.com/track/3fo6DYGktjENCiagUeU9yH
62,"In My Room (feat. Ty Dolla $ign & Tyga)","Yellow Claw",2460,https://open.spotify.com/track/4Jk6fZmX3gGYYbHnjq5uyN
63,Capsize,FRENSHIP,2423,https://open.spotify.com/track/4qH3RkbFgzxYyXUD8YC8kr
64,Jumpman,Drake,2374,https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ
65,Hello,Adele,2373,https://open.spotify.com/track/0ENSn4fwAbCGeFGVUbXEU3
66,Fragile,Kygo,2345,https://open.spotify.com/track/0L6UCE1Y0KX3MF2AtxlntI
67,"Girls Like (feat. Zara Larsson)","Tinie Tempah",2295,https://open.spotify.com/track/0rHVd8h0cFwgLgPFem6S60
68,"I Wanna Know",Alesso,2271,https://open.spotify.com/track/0yuBwKZJLISISw2jxv0KMu
69,Breathe,Seeb,2240,https://open.spotify.com/track/6s5smacBOoWoI08Vi6EX5T
70,"Pop Style",Drake,2222,https://open.spotify.com/track/23NWj2izXAJ4yL6Nah73wf
71,"Cheap Thrills",Sia,2221,https://open.spotify.com/track/378iszndTZAR4dH8kwsLC6
72,"When We Were Young",Adele,2199,https://open.spotify.com/track/7A2eDNBgJrEVE87C8pOMqN
73,Colors,Halsey,2151,https://open.spotify.com/track/6w4LIVTA1966CdmIo0yG4x
74,Photograph,"Ed Sheeran",2134,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL
75,"Let It Go","James Bay",2120,https://open.spotify.com/track/40EB7ABUO6MoWMUwPKptJ7
76,Team,"Iggy Azalea",2104,https://open.spotify.com/track/15P8pXXsPIP0t2gsj33LFh
77,"Ocean Drive","Duke Dumont",1923,https://open.spotify.com/track/0k93MXOj0kSXo84SvSDeUz
78,"One Call Away","Charlie Puth",1888,https://open.spotify.com/track/37R0bQOQj5a7DOqh1TGzvB
79,Hollow,"Tori Kelly",1874,https://open.spotify.com/track/160hN2OsDXnmgExwtG7cvD
80,"Can't Feel My Face","The Weeknd",1866,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm
81,"Catch & Release - Deepend Remix","Matt Simons",1849,https://open.spotify.com/track/3MSZpokwCtkv9BV0vS3uGr
82,"Best Is Yet To Come",LuvBug,1787,https://open.spotify.com/track/4ZBtw9cG4362uKGOIYvLpk
83,"How Deep Is Your Love","Calvin Harris",1721,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s
84,Ophelia,"The Lumineers",1718,https://open.spotify.com/track/7bTwYGhBdSQ8vuXc76Xint
85,"Thinking Out Loud","Ed Sheeran",1714,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f
86,"DUELE EL CORAZON","Enrique Iglesias",1706,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf
87,"Burn the Witch",Radiohead,1682,https://open.spotify.com/track/3dAxzv7hkxipbuWJaOMzAl
88,"I'm In Control",AlunaGeorge,1640,https://open.spotify.com/track/16NOHRm0OEjmg55OZAxVmV
89,Spirits,"The Strumbellas",1640,https://open.spotify.com/track/5U1eDhGNl6uUQThJ4nBm7z
90,Raging,Kygo,1601,https://open.spotify.com/track/6DsFZITJMPnh8z5XewfVmL
91,"Lost Boy","Ruth B.",1551,https://open.spotify.com/track/4h0zU3O9R5xzuTmNO7dNDU
92,"Into You","Ariana Grande",1518,https://open.spotify.com/track/3AnwddQhBCSDUwlvbRGyDA
93,"Stole the Show",Kygo,1515,https://open.spotify.com/track/4iZPNYqzI2L0uwuUKun7Aa
94,Dessert,Dawin,1502,https://open.spotify.com/track/1tYt8PbpbeTuqsNmprAZYY
95,Firestone,Kygo,1477,https://open.spotify.com/track/2sNvitW3TxiTeC9xT9f2ZZ
96,"Love Myself","Hailee Steinfeld",1454,https://open.spotify.com/track/52izjvF7wwveRG1rDJsGWe
97,Daydreaming,Radiohead,1434,https://open.spotify.com/track/4wzidqkKngcrMqXzk6x7Qu
98,"If I Were Sorry",Frans,1421,https://open.spotify.com/track/6oDkCmfVcSd9NXAKk1b4Ll
99,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",1413,https://open.spotify.com/track/06KyNuuMOX1ROXRhj787tj
100,"Messin' Around",Pitbull,1409,https://open.spotify.com/track/6rKEs1WbHJIi88UpHRhFLD
101,"Say You Do - Radio Edit",Sigala,1384,https://open.spotify.com/track/0yH3S4xetaaby9moapVy7K
102,"Reality - Radio Edit","Lost Frequencies",1361,https://open.spotify.com/track/5kZRoc6Gz7u5eu4a0YM2LS
103,Company,"Justin Bieber",1352,https://open.spotify.com/track/09mhA1SJjMHniZPF4Hcihn
104,"Cheerleader - Felix Jaehn Remix Radio Edit",OMI,1350,https://open.spotify.com/track/7vFoFDWqTX0mHzLfrF1Cfy
105,"A Sky Full of Stars",Coldplay,1341,https://open.spotify.com/track/0FDzzruyVECATHXKHFs9eJ
106,"Hello Friday (feat. Jason Derulo)","Flo Rida",1333,https://open.spotify.com/track/2UIRHeHi72VP5WBMAfkPe5
107,"Lay It All On Me (feat. Ed Sheeran)",Rudimental,1329,https://open.spotify.com/track/6splO3UF8hSmK33y5fJTNk
108,"Hotline Bling",Drake,1329,https://open.spotify.com/track/1UfBAJfmofTffrae5ls6DA
109,"The Hills","The Weeknd",1326,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l
110,"Secret Love Song","Little Mix",1300,https://open.spotify.com/track/4JIo8RztBbELr2gWJ5OGK6
111,"Where Are Ü Now (with Justin Bieber)","Jack Ü",1298,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
112,"Take Me To Church",Hozier,1288,https://open.spotify.com/track/7dS5EaCoMnN7DzlpT6aRn2
113,"I Know What You Did Last Summer","Shawn Mendes",1285,https://open.spotify.com/track/7crplFzt7spG80NCbpmuCp
114,"Be Alright","Ariana Grande",1278,https://open.spotify.com/track/6ZllZRW9urRfEUdmtMM3lE
115,"Write On Me","Fifth Harmony",1239,https://open.spotify.com/track/41F3Bz1FLoYQmxbcG6T1zT
116,"Dark Necessities","Red Hot Chili Peppers",1234,https://open.spotify.com/track/1cjiLJacTKtJbdCtMk1XeV
117,Sugar,"Maroon 5",1225,https://open.spotify.com/track/2iuZJX9X9P0GKaE93xcPjk
118,"Kiss It Better",Rihanna,1212,https://open.spotify.com/track/7bmqcI1HQwx1PWwYyZO0lg
119,"Make My Love Go","Jay Sean",1206,https://open.spotify.com/track/5mMRgTxoeBjEAZdBjPGvaC
120,Riptide,"Vance Joy",1205,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
121,"Are You With Me - Radio Edit","Lost Frequencies",1204,https://open.spotify.com/track/477daPpd3DnneaHhvjM35l
122,"Boys & Girls",will.i.am,1204,https://open.spotify.com/track/2bhClfvMI1WBazskedPFB5
123,"Don't Mind","Kent Jones",1198,https://open.spotify.com/track/27PmvZoffODNFW2p7ehZTQ
124,Hair,"Little Mix",1187,https://open.spotify.com/track/5jlsg7onynIipVy5krMaRZ
125,Chandelier,Sia,1187,https://open.spotify.com/track/4VrWlk8IQxevMvERoX08iC
126,"Get Ugly","Jason Derulo",1185,https://open.spotify.com/track/1dl3vuXJS9anUXE7XnNP75
127,"Show Me Love - EDX Remix / Radio Edit","Sam Feldt",1139,https://open.spotify.com/track/6PkzXU8dlwtfrwyTlUyVnv
128,"Ain't Nobody (Loves Me Better)","Felix Jaehn",1137,https://open.spotify.com/track/5afHIkEcVhCF1Z1CTqMUXB
129,"Fix You",Coldplay,1125,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q
130,"See You Again (feat. Charlie Puth) - From ""Furious 7""","Wiz Khalifa",1121,https://open.spotify.com/track/66CFbqJScx6zRieGllITcs
131,"Want to Want Me","Jason Derulo",1114,https://open.spotify.com/track/7oGZAicScQt96OAW4AruYy
132,"You Are The Only One","Sergey Lazarev",1113,https://open.spotify.com/track/0REy7sYbAUbU2luCVExQvH
133,"Let Her Go",Passenger,1113,https://open.spotify.com/track/7DFNE7NO0raLIUbgzY2rzm
134,Demons,"Imagine Dragons",1110,https://open.spotify.com/track/2Oehrcv4Kov0SuIgWyQY9e
135,Yellow,Coldplay,1109,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
136,"Trap Queen","Fetty Wap",1107,https://open.spotify.com/track/2d8JP84HNLKhmd6IYOoupQ
137,"Hundred Miles",Yall,1105,https://open.spotify.com/track/5dyDkXi1bnQKSyIdO0JXp8
138,"Work - R3hab Remix",Rihanna,1102,https://open.spotify.com/track/4d0JSX5Niid4wPVXk3EVrt
139,"Here for You",Kygo,1091,https://open.spotify.com/track/7vqUr6K2Js9Paq4kdNSOm6
140,Bonbon,"Era Istrefi",1084,https://open.spotify.com/track/3Uz8ZcQdlOF2qE6q1rcVpw
141,"Love Me Like You Do - From ""Fifty Shades Of Grey""","Ellie Goulding",1077,https://open.spotify.com/track/2l8w0zZVn4AZNuzrht7MRT
142,"The Scientist",Coldplay,1076,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle
143,"Saved (feat. E-40)","Ty Dolla $ign",1067,https://open.spotify.com/track/5UPNBWFU2TEf9kauIITfBs
144,"On My Mind","Ellie Goulding",1054,https://open.spotify.com/track/5a7NdkF09AfD0H607eiOkX
145,"Time of Our Lives",Pitbull,1046,https://open.spotify.com/track/2bJvI42r8EF3wxjOuDav4r
146,Intention,Kiiara,1045,https://open.spotify.com/track/6FhQ6UH6m0mlXRLFiyehFR
147,Perfect,"One Direction",1038,https://open.spotify.com/track/3NLnwwAQbbFKcEcV8hDItk
148,"Stay With Me","Sam Smith",1038,https://open.spotify.com/track/7IHOIqZUUInxjVkko181PB
149,"Like I'm Gonna Lose You","Meghan Trainor",1037,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW
150,"Coming Over (feat. James Hersey)","Dillon Francis",1033,https://open.spotify.com/track/6m3ZWIXhjoV76syT1j2oE9
151,"Tenerife Sea","Ed Sheeran",1032,https://open.spotify.com/track/1HbcclMpw0q2WDWpdGCKdS
152,"Mind (feat. Kai)","Jack Ü",1032,https://open.spotify.com/track/6ZpR2XFuQJSHAQwg9495KZ
153,"Runaway (U & I)",Galantis,1031,https://open.spotify.com/track/46lFttIf5hnUZMGvjK0Wxo
154,Hey,Fais,1027,https://open.spotify.com/track/3jpViAo0HZOdT7Flyfne6j
155,"Uptown Funk","Mark Ronson",1026,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS
156,"New Americana",Halsey,1018,https://open.spotify.com/track/6Xs7OKt6i0Ddq8B4M5Dgvr
157,"Elastic Heart",Sia,1009,https://open.spotify.com/track/6kwAbEjseqBob48jCus7Sz
158,"J'ai cherché",Amir,1009,https://open.spotify.com/track/1lzRxwbdl86iJlYMz48KoD
159,"In The Night","The Weeknd",1008,https://open.spotify.com/track/7fPHfBCyKE3aVCBjE4DAvl
160,Renegades,"X Ambassadors",1006,https://open.spotify.com/track/0fYVliAYKHuPmECRs1pbRf
