Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",95464,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,"Despacito - Remix","Luis Fonsi",72745,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
3,"Something Just Like This","The Chainsmokers",69455,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
4,"It Ain't Me (with Selena Gomez)",Kygo,65723,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
5,"I'm the One","DJ Khaled",62555,https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2
6,"Symphony (feat. Zara Larsson)","Clean Bandit",59955,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
7,"Stay (with Alessia Cara)",Zedd,58223,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
8,Believer,"Imagine Dragons",56362,https://open.spotify.com/track/6VRghJeP6I0w1KxkdWFfIh
9,"There's Nothing Holdin' Me Back","Shawn Mendes",54372,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
10,"Scared to Be Lonely","Martin Garrix",46720,https://open.spotify.com/track/0KR2W3St74th8z3LS94Ffh
11,HUMBLE.,"Kendrick Lamar",46308,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
12,"Good Life (with G-Eazy & Kehlani)",G-Eazy,45890,https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E
13,"Galway Girl","Ed Sheeran",44895,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
14,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",42431,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
15,"Call On Me - Ryan Riback Extended Remix",Starley,40965,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
16,"Solo Dance","Martin Jensen",39733,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
17,Issues,"Julia Michaels",38693,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
18,"The Cure","Lady Gaga",38629,https://open.spotify.com/track/51PIvodunv6NmX5250zxAh
19,"Sign of the Times","Harry Styles",38399,https://open.spotify.com/track/5ELRkzdzz0HvGpMDlfZHkV
20,"That's What I Like","Bruno Mars",37823,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
21,"You Don't Know Me","Jax Jones",37062,https://open.spotify.com/track/4WrS6vezaPwOafKJmHqMEU
22,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",36994,https://open.spotify.com/track/39IsH7B5byx8NRlEKlZVg9
23,"First Time",Kygo,36095,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr
24,"Now Or Never",Halsey,35957,https://open.spotify.com/track/1mDGDb2fUmUMdqV3tb8VKQ
25,"Mask Off",Future,35606,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
26,Paris,"The Chainsmokers",35485,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
27,Thunder,"Imagine Dragons",35467,https://open.spotify.com/track/56lBX2WHqfGuoeZxZvUnVj
28,"No Promises (feat. Demi Lovato)","Cheat Codes",34153,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
29,Attention,"Charlie Puth",33925,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
30,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",33456,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
31,Slide,"Calvin Harris",32714,https://open.spotify.com/track/6gpcs5eMhJwax4mIfKDYQk
32,Human,"Rag'n'Bone Man",31520,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
33,"The One","The Chainsmokers",31233,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5
34,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,30752,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
35,Cold,"Maroon 5",30672,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
36,Passionfruit,Drake,30548,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
37,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",28665,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
38,"Bon Appétit","Katy Perry",28234,https://open.spotify.com/track/14oOKFGuXu8DqvOe1W8vao
39,"The Night We Met","Lord Huron",27169,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK
40,"Green Light",Lorde,26705,https://open.spotify.com/track/1WC5UN1U79gJlxGLYDGIO7
41,"SUBEME LA RADIO","Enrique Iglesias",25817,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
42,"September Song","JP Cooper",25376,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI
43,"Be Mine",Ofenbach,24734,https://open.spotify.com/track/2KklXplRtxMsBYo474Es0w
44,Touch,"Little Mix",24448,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z
45,"Castle on the Hill","Ed Sheeran",23919,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
46,"Obsession (feat. Jon Bellion)",Vice,23742,https://open.spotify.com/track/542Xd5qDeLBvgXZXhfW7LE
47,Closer,"The Chainsmokers",23713,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
48,"iSpy (feat. Lil Yachty)",Kyle,22994,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
49,"Chained To The Rhythm","Katy Perry",22739,https://open.spotify.com/track/5ndfVSDyPq90jaIUhNPeby
50,Unforgettable,"French Montana",22204,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW
51,"Vaše Děti","Renne Dang",21378,https://open.spotify.com/track/6FDSj2UOMLBEValP1ZlS4H
52,"Still Got Time",ZAYN,20874,https://open.spotify.com/track/000xQL6tZNLJzIrtIgxqSl
53,DNA.,"Kendrick Lamar",20008,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
54,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",19118,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
55,Location,Khalid,18978,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
56,"I Feel It Coming","The Weeknd",18882,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
57,"Whippin (feat. Felix Snow)",Kiiara,18695,https://open.spotify.com/track/3QWjljChcOMkRDYSzF33Qr
58,"At My Best (feat. Hailee Steinfeld)","Machine Gun Kelly",17668,https://open.spotify.com/track/5DEp4UmhxN7OLnYQacWZhh
