Position,"Track Name",Artist,Streams,URL
1,"Despacito - Remix","Luis Fonsi",1611264,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
2,Alleen,"Lil' Kleine",1542134,https://open.spotify.com/track/7294dK4uD3Y2a2tXWKIQDe
3,Habiba,Boef,1334793,https://open.spotify.com/track/6G41AeVgQkpvEbTxN5fNkW
4,"Shape of You","Ed Sheeran",1295475,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
5,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",1258032,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
6,"Symphony (feat. Zara Larsson)","Clean Bandit",1213161,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
7,"I'm the One","DJ Khaled",1084409,https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2
8,"It Ain't Me (with Selena Gomez)",Kygo,1047748,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
9,Weak,AJR,972087,https://open.spotify.com/track/6OuV4vfyb8v3vGGGksqyKf
10,"Something Just Like This","The Chainsmokers",911842,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
11,"Stay (with Alessia Cara)",Zedd,865985,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
12,"Tempo (feat. Sevn Alias, Bko & Boef)",Jairzinho,863290,https://open.spotify.com/track/2YeKWxs3kfBFt7UduCEXub
13,"There's Nothing Holdin' Me Back","Shawn Mendes",835798,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
14,"Scared to Be Lonely","Martin Garrix",812828,https://open.spotify.com/track/0KR2W3St74th8z3LS94Ffh
15,Passionfruit,Drake,807754,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
16,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",722234,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
17,"Slapend Rijk",Boef,718887,https://open.spotify.com/track/3PiDnD8RhPrlmzMpAgF9xK
18,"You Don't Know Me","Jax Jones",708328,https://open.spotify.com/track/4WrS6vezaPwOafKJmHqMEU
19,"Mask Off",Future,705574,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
20,"Galway Girl","Ed Sheeran",697967,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
21,Energie,"Ronnie Flex",677869,https://open.spotify.com/track/0GrklkkWttHKbQ8XXka0Zc
22,Issues,"Julia Michaels",665742,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
23,Tuesday,"Burak Yeter",654877,https://open.spotify.com/track/5c4tB0saSkNHX5CyDosuF7
24,Slide,"Calvin Harris",627288,https://open.spotify.com/track/6gpcs5eMhJwax4mIfKDYQk
25,Party,"Jonna Fraser",620395,https://open.spotify.com/track/5bznfV59JXjzobL625Da2v
26,"Ex (feat. Webb)",LouiVos,615940,https://open.spotify.com/track/6EDnqtAZxZu5pGXyPjgvU8
27,HUMBLE.,"Kendrick Lamar",583408,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
28,"Abu Dhabi",Josylvio,554144,https://open.spotify.com/track/3KSXqVzRcFTciICDWv0sxS
29,Paris,"The Chainsmokers",544231,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
30,"Call On Me - Ryan Riback Extended Remix",Starley,535042,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
31,Westside,Josylvio,521499,https://open.spotify.com/track/73jpyh5skC2tbah8eAzaAi
32,"SUBEME LA RADIO","Enrique Iglesias",504478,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
33,"That's What I Like","Bruno Mars",494051,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
34,"Kleine Jongen",Josylvio,482526,https://open.spotify.com/track/5ixfSCCgVbLAQuzoj70z7M
35,"Solo Dance","Martin Jensen",478220,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
36,"September Song","JP Cooper",477021,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI
37,"Castle on the Hill","Ed Sheeran",467750,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
38,"Ciao Adios",Anne-Marie,465834,https://open.spotify.com/track/3EfugazgSddQvzZpkof5I4
39,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",464404,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
40,Salam,Boef,447681,https://open.spotify.com/track/5zhTxSctAPGFmXSZ7RPmxG
41,Cold,"Maroon 5",447421,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
42,"Kind Van De Duivel",Jebroer,447099,https://open.spotify.com/track/4tM13V5qVHM6nKTx7aMWVj
43,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",441229,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
44,"Ik Ga Weg",Boef,431559,https://open.spotify.com/track/7LQtFOR1rnk9T8cKtByX7k
45,"Say You Won't Let Go","James Arthur",431126,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
46,Away,Frenna,425288,https://open.spotify.com/track/5oUkY2Eb0yOrXL12KYS3UG
47,"Veel Osso",Broederliefde,422607,https://open.spotify.com/track/7MyNwJf70OmVkQey6UsPnV
48,"Sign of the Times","Harry Styles",418118,https://open.spotify.com/track/5ELRkzdzz0HvGpMDlfZHkV
49,"Chained To The Rhythm","Katy Perry",409777,https://open.spotify.com/track/5ndfVSDyPq90jaIUhNPeby
50,Wejoow,Boef,407645,https://open.spotify.com/track/6oZuSPBQySlwY33BhdIm11
51,"Betaal Mij",Josylvio,378217,https://open.spotify.com/track/6UPtniTn8WYyCv4KASa7HB
