Position,"Track Name",Artist,Streams,URL
1,"Despacito - Remix","Luis Fonsi",8903,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
2,"Shape of You","Ed Sheeran",5947,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
3,"I'm the One","DJ Khaled",5904,https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2
4,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",5173,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
5,HUMBLE.,"Kendrick Lamar",4978,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
6,"Something Just Like This","The Chainsmokers",4906,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
7,"It Ain't Me (with Selena Gomez)",Kygo,4896,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
8,"There's Nothing Holdin' Me Back","Shawn Mendes",4288,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
9,"Symphony (feat. Zara Larsson)","Clean Bandit",4213,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
10,"Stay (with Alessia Cara)",Zedd,4155,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
11,"Mask Off",Future,4094,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
12,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",3788,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
13,"That's What I Like","Bruno Mars",3659,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
14,Passionfruit,Drake,3513,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
15,Believer,"Imagine Dragons",3249,https://open.spotify.com/track/6VRghJeP6I0w1KxkdWFfIh
16,"Scared to Be Lonely","Martin Garrix",3221,https://open.spotify.com/track/0KR2W3St74th8z3LS94Ffh
17,"Bon Appétit","Katy Perry",2956,https://open.spotify.com/track/14oOKFGuXu8DqvOe1W8vao
18,"The Cure","Lady Gaga",2935,https://open.spotify.com/track/51PIvodunv6NmX5250zxAh
19,Attention,"Charlie Puth",2868,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
20,Slide,"Calvin Harris",2831,https://open.spotify.com/track/6gpcs5eMhJwax4mIfKDYQk
21,"Sign of the Times","Harry Styles",2827,https://open.spotify.com/track/5ELRkzdzz0HvGpMDlfZHkV
22,"Call On Me - Ryan Riback Extended Remix",Starley,2744,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
23,"Good Life (with G-Eazy & Kehlani)",G-Eazy,2715,https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E
24,Issues,"Julia Michaels",2662,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
25,Unforgettable,"French Montana",2652,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW
26,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",2619,https://open.spotify.com/track/39IsH7B5byx8NRlEKlZVg9
27,Cold,"Maroon 5",2611,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
28,"No Promises (feat. Demi Lovato)","Cheat Codes",2597,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
29,"First Time",Kygo,2499,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr
30,"Now Or Never",Halsey,2426,https://open.spotify.com/track/1mDGDb2fUmUMdqV3tb8VKQ
31,"Galway Girl","Ed Sheeran",2339,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
32,DNA.,"Kendrick Lamar",2306,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
33,"You Don't Know Me","Jax Jones",2293,https://open.spotify.com/track/4WrS6vezaPwOafKJmHqMEU
34,"The Night We Met","Lord Huron",2141,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK
35,Paris,"The Chainsmokers",2140,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
36,"SUBEME LA RADIO","Enrique Iglesias",2111,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
37,"The One","The Chainsmokers",2108,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5
38,"iSpy (feat. Lil Yachty)",Kyle,2078,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
39,Touch,"Little Mix",2046,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z
40,Location,Khalid,2045,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
41,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",1931,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
42,"Still Got Time",ZAYN,1916,https://open.spotify.com/track/000xQL6tZNLJzIrtIgxqSl
43,"September Song","JP Cooper",1874,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI
44,"Solo Dance","Martin Jensen",1846,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
45,"Obsession (feat. Jon Bellion)",Vice,1843,https://open.spotify.com/track/542Xd5qDeLBvgXZXhfW7LE
46,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",1809,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
47,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1807,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
48,Selfish,Future,1756,https://open.spotify.com/track/2Ce5IyMlVRVvN997ZJjJJA
49,"XO TOUR Llif3","Lil Uzi Vert",1718,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
50,"do re mi",Blackbear,1683,https://open.spotify.com/track/6CUBgX8bXC5YQCkdgRHqyg
51,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",1619,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
52,"Whippin (feat. Felix Snow)",Kiiara,1588,https://open.spotify.com/track/3QWjljChcOMkRDYSzF33Qr
53,"Bad Bitch (feat. Ty Dolla $ign)","Bebe Rexha",1578,https://open.spotify.com/track/4ZJPwET9Jrgpkqi4Vo3Yg8
54,"I Feel It Coming","The Weeknd",1527,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
55,"Say You Won't Let Go","James Arthur",1523,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
56,"At My Best (feat. Hailee Steinfeld)","Machine Gun Kelly",1512,https://open.spotify.com/track/5DEp4UmhxN7OLnYQacWZhh
57,Thunder,"Imagine Dragons",1501,https://open.spotify.com/track/56lBX2WHqfGuoeZxZvUnVj
58,"Green Light",Lorde,1500,https://open.spotify.com/track/1WC5UN1U79gJlxGLYDGIO7
59,Starboy,"The Weeknd",1491,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB
60,"Chained To The Rhythm","Katy Perry",1487,https://open.spotify.com/track/5ndfVSDyPq90jaIUhNPeby
61,"Castle on the Hill","Ed Sheeran",1470,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
62,TG4M,"Zara Larsson",1457,https://open.spotify.com/track/4uoumbAMEMaKdtiv763jKz
63,"Lights Down Low",MAX,1355,https://open.spotify.com/track/1sYSP7gKa5kdKIfhANfori
64,Closer,"The Chainsmokers",1313,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
65,"Love On The Brain",Rihanna,1292,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02
66,Everyday,"Ariana Grande",1285,https://open.spotify.com/track/6yL2kTsdVwYnGwPkKGtMd5
67,Heatstroke,"Calvin Harris",1284,https://open.spotify.com/track/1N90cV79gbBgO0bOs74Y0t
68,Human,"Rag'n'Bone Man",1275,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
69,Chantaje,Shakira,1261,https://open.spotify.com/track/1WniHvhq9zTkny0WvGXX8o
70,"Break Up Every Night","The Chainsmokers",1222,https://open.spotify.com/track/6cPyTS0Kk2sc4xQwC93kOg
71,ELEMENT.,"Kendrick Lamar",1202,https://open.spotify.com/track/1EaKU4dMbesXXd3BrLCtYG
72,Starving,"Hailee Steinfeld",1173,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
73,"LOVE. FEAT. ZACARI.","Kendrick Lamar",1161,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
74,Congratulations,"Post Malone",1130,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
75,"One Dance",Drake,1124,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
76,Heathens,"Twenty One Pilots",1047,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
77,Perfect,"Ed Sheeran",1034,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
78,"Body Like A Back Road","Sam Hunt",1022,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
79,Portland,Drake,1012,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
