Position,"Track Name",Artist,Streams,URL
1,"Despacito - Remix","Luis Fonsi",286085,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
2,"Symphony (feat. Zara Larsson)","Clean Bandit",268595,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
3,"It Ain't Me (with Selena Gomez)",Kygo,224594,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
4,"Shape of You","Ed Sheeran",223080,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
5,"I'm the One","DJ Khaled",221520,https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2
6,"There's Nothing Holdin' Me Back","Shawn Mendes",210470,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
7,Passionfruit,Drake,208279,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
8,HUMBLE.,"Kendrick Lamar",200892,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
9,"Stay (with Alessia Cara)",Zedd,198403,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
10,"Something Just Like This","The Chainsmokers",191724,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
11,"Galway Girl","Ed Sheeran",190969,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
12,"Solo Dance","Martin Jensen",177737,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
13,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",176832,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
14,"Sign of the Times","Harry Styles",159601,https://open.spotify.com/track/5ELRkzdzz0HvGpMDlfZHkV
15,"You Don't Know Me","Jax Jones",157109,https://open.spotify.com/track/4WrS6vezaPwOafKJmHqMEU
16,Issues,"Julia Michaels",156236,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
17,Slide,"Calvin Harris",154027,https://open.spotify.com/track/6gpcs5eMhJwax4mIfKDYQk
18,"That's What I Like","Bruno Mars",143921,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
19,"Ciao Adios",Anne-Marie,143890,https://open.spotify.com/track/3EfugazgSddQvzZpkof5I4
20,"No Promises (feat. Demi Lovato)","Cheat Codes",142770,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
21,"Scared to Be Lonely","Martin Garrix",138015,https://open.spotify.com/track/0KR2W3St74th8z3LS94Ffh
22,"Mask Off",Future,137005,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
23,"Green Light",Lorde,131877,https://open.spotify.com/track/1WC5UN1U79gJlxGLYDGIO7
24,"The Night We Met","Lord Huron",127517,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK
25,"Call On Me - Ryan Riback Extended Remix",Starley,127234,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
26,"The Cure","Lady Gaga",123471,https://open.spotify.com/track/51PIvodunv6NmX5250zxAh
27,"Castle on the Hill","Ed Sheeran",119649,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
28,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",119297,https://open.spotify.com/track/39IsH7B5byx8NRlEKlZVg9
29,"Good Life (with G-Eazy & Kehlani)",G-Eazy,112493,https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E
30,"No More Sad Songs (feat. Machine Gun Kelly)","Little Mix",110959,https://open.spotify.com/track/5ZnJsoJGkQ5K15W7Rcr5JO
31,DNA.,"Kendrick Lamar",109055,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
32,"Still Got Time",ZAYN,106992,https://open.spotify.com/track/000xQL6tZNLJzIrtIgxqSl
33,Attention,"Charlie Puth",104036,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
34,"First Time",Kygo,100079,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr
35,"Chained To The Rhythm","Katy Perry",99786,https://open.spotify.com/track/5ndfVSDyPq90jaIUhNPeby
36,Touch,"Little Mix",99747,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z
37,"The One","The Chainsmokers",95012,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5
38,"September Song","JP Cooper",93232,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI
39,Paris,"The Chainsmokers",92104,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
40,"Now Or Never",Halsey,90161,https://open.spotify.com/track/1mDGDb2fUmUMdqV3tb8VKQ
41,Perfect,"Ed Sheeran",83728,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
42,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,82319,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
43,Cold,"Maroon 5",81810,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
44,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",81035,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
45,Happier,"Ed Sheeran",78875,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
46,"What Do I Know?","Ed Sheeran",77942,https://open.spotify.com/track/2pJZ1v8HezrAoZ0Fhzby92
47,Unforgettable,"French Montana",77440,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW
48,Believer,"Imagine Dragons",77313,https://open.spotify.com/track/6VRghJeP6I0w1KxkdWFfIh
49,ELEMENT.,"Kendrick Lamar",73882,https://open.spotify.com/track/1EaKU4dMbesXXd3BrLCtYG
50,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",72962,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
51,Barcelona,"Ed Sheeran",70782,https://open.spotify.com/track/3Lfiu5sZ4M4B6JaKMBc0FU
52,"Be The One","Dua Lipa",65690,https://open.spotify.com/track/1ixphys4A3NEXp6MDScfih
53,"Bon Appétit","Katy Perry",65262,https://open.spotify.com/track/14oOKFGuXu8DqvOe1W8vao
54,Skin,"Rag'n'Bone Man",65049,https://open.spotify.com/track/6y2Kaz9QI01XBKJ8mTb7Pf
55,Places,"Martin Solveig",64648,https://open.spotify.com/track/6O85MfGECKBqAK2MgSbCaj
56,"iSpy (feat. Lil Yachty)",Kyle,61551,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
57,Heatstroke,"Calvin Harris",60537,https://open.spotify.com/track/1N90cV79gbBgO0bOs74Y0t
58,"All Time Low","Jon Bellion",60489,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m
59,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",59778,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
60,"LOVE. FEAT. ZACARI.","Kendrick Lamar",59600,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
61,"Say You Won't Let Go","James Arthur",59120,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
62,"P.Y.T. (Pretty Young Thing)","John Gibbons",59103,https://open.spotify.com/track/3Db8OhBMmNPLv2rHYoP7Wf
63,"Lust for Life (with The Weeknd)","Lana Del Rey",57098,https://open.spotify.com/track/5LYQSNHZxEA880URXFHg6h
64,Closer,"The Chainsmokers",53832,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
65,"I Feel It Coming","The Weeknd",53339,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
66,"New Man","Ed Sheeran",52884,https://open.spotify.com/track/5HDPtsnyb3maFmPL8LLUTG
67,"Nancy Mulligan","Ed Sheeran",52361,https://open.spotify.com/track/35QZaWQRkmnAVqBF1TLCxQ
68,"Hard Times",Paramore,50203,https://open.spotify.com/track/5hHudNsfZXmdgefWxAX2LG
69,"One Dance",Drake,48406,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
70,"Chasing Highs",ALMA,47187,https://open.spotify.com/track/6fTsxhIosAU6zXTAhSaemI
