Position,"Track Name",Artist,Streams,URL
1,"One Dance",Drake,2332225,https://open.spotify.com/track/0JoaFxLgrqbWutREzcZBzS
2,Sex,"Cheat Codes",1851077,https://open.spotify.com/track/5ZEM9j0jrFr5RdHEbl2MYV
3,"This Is What You Came For","Calvin Harris",1741333,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y
4,"No Money",Galantis,1578660,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd
5,"Bara Få Va Mig Själv",Laleh,1496084,https://open.spotify.com/track/77xHMcAvzgm9n5FQtNpHlN
6,"Cheap Thrills",Sia,1405034,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
7,"Don't Let Me Down","The Chainsmokers",1389848,https://open.spotify.com/track/1i1fxkWeaMmKEB4T7zqbzK
8,"Din Idiot","Norlie & KKV",1337590,https://open.spotify.com/track/3uUt3DYgChyQHve7Bl0coS
9,"Pong Dance",Vigiland,1113086,https://open.spotify.com/track/3AVnIi6HvEiHGlIj4c6ok2
10,"Vi mot världen","Veronica Maggio",1103091,https://open.spotify.com/track/0WGzoXYjWNl5lZKiu376oV
11,Panda,Desiigner,1053689,https://open.spotify.com/track/275a9yzwGB6ncAW4SxY7q3
12,"Work from Home","Fifth Harmony",1005280,https://open.spotify.com/track/0SJPThTy7ynySPF4euczx7
13,"i hate u, i love u (feat. olivia o'brien)",gnash,976663,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe
14,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",959533,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
15,"I Took A Pill In Ibiza - Seeb Remix","Mike Posner",955215,https://open.spotify.com/track/1MtUq6Wp1eQ8PC6BbPCj8P
16,Raging,Kygo,954856,https://open.spotify.com/track/6DsFZITJMPnh8z5XewfVmL
17,"My House","Flo Rida",953273,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1
18,"Golden Light (feat. 6AM)",Madden,858182,https://open.spotify.com/track/3T8j0WDSw7G98rNLAe2M2X
19,Faded,"Alan Walker",833299,https://open.spotify.com/track/1brwdYwjltrJo7WHpIvbYt
20,Breathe,Seeb,805294,https://open.spotify.com/track/6s5smacBOoWoI08Vi6EX5T
21,"Ain't No Saint","Peg Parnevik",736906,https://open.spotify.com/track/2c1EGwagV1sT73NimGsqIh
22,"Fast Car - Radio Edit","Jonas Blue",733934,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ
23,"Girls Like (feat. Zara Larsson)","Tinie Tempah",721874,https://open.spotify.com/track/0rHVd8h0cFwgLgPFem6S60
24,"If I Were Sorry",Frans,690201,https://open.spotify.com/track/6oDkCmfVcSd9NXAKk1b4Ll
25,"The Ocean","Mike Perry",688962,https://open.spotify.com/track/2CPqh63wRVscbceKcPxwvv
26,"Cake By The Ocean",DNCE,685919,https://open.spotify.com/track/2Aa1wE8ofs2tu59TOQrZKW
27,"Once In a While",Timeflies,681386,https://open.spotify.com/track/6cREm4bV7V79Yxdilx9HDo
28,"Light It Up (feat. Nyla & Fuse ODG) - Remix","Major Lazer",634723,https://open.spotify.com/track/6lDo13SSgTv0WbyUQKgnjk
29,"Stressed Out","Twenty One Pilots",632319,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
30,"I Wanna Know",Alesso,599063,https://open.spotify.com/track/0yuBwKZJLISISw2jxv0KMu
31,Work,Rihanna,584740,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v
32,"7 Years","Lukas Graham",580631,https://open.spotify.com/track/5kqIPrATaCc2LqxVWzQGbk
33,"Me, Myself & I",G-Eazy,571088,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC
34,Ayahuasca,"Veronica Maggio",549327,https://open.spotify.com/track/4pyHldZW3x2kdpmLKkifgI
35,Middle,"DJ Snake",539605,https://open.spotify.com/track/2Fn3coxd0xAZ09JtrgcgHa
36,NO,"Meghan Trainor",531609,https://open.spotify.com/track/0NmeI6UpRE27dxxgosD5n9
37,"Love Yourself","Justin Bieber",529262,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
38,"Den första är alltid gratis","Veronica Maggio",514606,https://open.spotify.com/track/5barc5pR0YG8wm2Kecqxyz
39,PILLOWTALK,ZAYN,509712,https://open.spotify.com/track/0PDUDa38GO8lMxLCRc4lL1
40,Close,"Nick Jonas",502661,https://open.spotify.com/track/4Zpe9VME8DiFjLdqSqPRoZ
41,Gold,Kiiara,501678,https://open.spotify.com/track/6ZSO7kPn8IMJFymyticbJO
42,"Vi är inte längre där",kent,500645,https://open.spotify.com/track/2rL5wl7kZ7AmAmQKwcPd7M
43,"Dangerous Woman","Ariana Grande",493809,https://open.spotify.com/track/6T506SFlFUVVNvnmCiVZR0
44,Hey,Fais,473279,https://open.spotify.com/track/3jpViAo0HZOdT7Flyfne6j
45,"Lost Boy","Ruth B.",457548,https://open.spotify.com/track/4h0zU3O9R5xzuTmNO7dNDU
46,"Lush Life","Zara Larsson",446608,https://open.spotify.com/track/0r4SsYcwvd8URat6AS2m6f
47,"Din tid kommer","Håkan Hellström",440127,https://open.spotify.com/track/2E4pGT15X6ElliPQIxSGaq
48,Famous,"Kanye West",435458,https://open.spotify.com/track/7KOcjfiSuMPsQqLXhD0PlN
49,Roses,"The Chainsmokers",415485,https://open.spotify.com/track/3vv9phIu6Y1vX3jcqaGz5Z
50,Egoist,kent,410082,https://open.spotify.com/track/6ZZA5LtiMyhmo4jU3oldOZ
51,Stay,Kygo,393546,https://open.spotify.com/track/7gBj0VgcuAgkXkiRRYvSmK
52,"Cool Me Down",Margaret,357524,https://open.spotify.com/track/2bI9SAoXPVKpz8xx5IToQW
53,"Hurts So Good","Astrid S",334024,https://open.spotify.com/track/4rKHs4JtVYxsYen2eHIW6b
54,"Summer Love",FO&O,325764,https://open.spotify.com/track/4MePiKjj9EWmcyf2ZPNSXz
55,"Håll om mig hårt",Panetoz,324478,https://open.spotify.com/track/0gZGgHr4QcMa5tpA9qxUqV
56,Sorry,"Justin Bieber",322150,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
57,Efterbralla,"GMX & Jockiboi",316054,https://open.spotify.com/track/0kEu3mIwe0Gsv00sOlfkai
