Position,"Track Name",Artist,Streams,URL
1,"I Took A Pill In Ibiza - Seeb Remix","Mike Posner",57070,https://open.spotify.com/track/1MtUq6Wp1eQ8PC6BbPCj8P
2,"Cheap Thrills",Sia,56572,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
3,"This Is What You Came For","Calvin Harris",55675,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y
4,"One Dance",Drake,53772,https://open.spotify.com/track/0JoaFxLgrqbWutREzcZBzS
5,Faded,"Alan Walker",49788,https://open.spotify.com/track/1brwdYwjltrJo7WHpIvbYt
6,"Fast Car - Radio Edit","Jonas Blue",46927,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ
7,"Light It Up (feat. Nyla & Fuse ODG) - Remix","Major Lazer",45936,https://open.spotify.com/track/6lDo13SSgTv0WbyUQKgnjk
8,"Don't Let Me Down","The Chainsmokers",45145,https://open.spotify.com/track/1i1fxkWeaMmKEB4T7zqbzK
9,"7 Years","Lukas Graham",42375,https://open.spotify.com/track/5kqIPrATaCc2LqxVWzQGbk
10,"Work from Home","Fifth Harmony",41622,https://open.spotify.com/track/0SJPThTy7ynySPF4euczx7
11,"Me, Myself & I",G-Eazy,40173,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC
12,Sex,"Cheat Codes",36300,https://open.spotify.com/track/5ZEM9j0jrFr5RdHEbl2MYV
13,Panda,Desiigner,36071,https://open.spotify.com/track/275a9yzwGB6ncAW4SxY7q3
14,"Cake By The Ocean",DNCE,35390,https://open.spotify.com/track/2Aa1wE8ofs2tu59TOQrZKW
15,"Lush Life","Zara Larsson",34645,https://open.spotify.com/track/0r4SsYcwvd8URat6AS2m6f
16,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",34267,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
17,"Stressed Out","Twenty One Pilots",34190,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
18,"No Money",Galantis,31576,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd
19,NO,"Meghan Trainor",31475,https://open.spotify.com/track/0NmeI6UpRE27dxxgosD5n9
20,"Hymn For The Weekend",Coldplay,30208,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy
21,Work,Rihanna,29622,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v
22,"Needed Me",Rihanna,29221,https://open.spotify.com/track/1Tt4sE4pXi57mTD1GCzsqm
23,Close,"Nick Jonas",27899,https://open.spotify.com/track/4Zpe9VME8DiFjLdqSqPRoZ
24,"Dangerous Woman","Ariana Grande",27688,https://open.spotify.com/track/6T506SFlFUVVNvnmCiVZR0
25,Gold,Kiiara,27297,https://open.spotify.com/track/6ZSO7kPn8IMJFymyticbJO
26,Middle,"DJ Snake",27257,https://open.spotify.com/track/2Fn3coxd0xAZ09JtrgcgHa
27,Stay,Kygo,27033,https://open.spotify.com/track/7gBj0VgcuAgkXkiRRYvSmK
28,"Sugar (feat. Francesco Yates)","Robin Schulz",26689,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w
