Position,"Track Name",Artist,Streams,URL
1,"Sangen Du Hater",Katastrofe,1146428,https://open.spotify.com/track/28k5bDeysU73IRdyDXbses
2,"One Dance",Drake,1041348,https://open.spotify.com/track/0JoaFxLgrqbWutREzcZBzS
3,Sex,"Cheat Codes",1026345,https://open.spotify.com/track/5ZEM9j0jrFr5RdHEbl2MYV
4,"Lay It On Me","Ina Wroldsen",1019462,https://open.spotify.com/track/4S7IW3QMRTfoPsuW0bsMyl
5,"No Money",Galantis,920766,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd
6,"This Is What You Came For","Calvin Harris",892347,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y
7,"Hurts So Good","Astrid S",875351,https://open.spotify.com/track/4rKHs4JtVYxsYen2eHIW6b
8,"Don't Let Me Down","The Chainsmokers",782267,https://open.spotify.com/track/1i1fxkWeaMmKEB4T7zqbzK
9,Raging,Kygo,725381,https://open.spotify.com/track/6DsFZITJMPnh8z5XewfVmL
10,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",652259,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
11,Fragile,Kygo,620686,https://open.spotify.com/track/0L6UCE1Y0KX3MF2AtxlntI
12,"Cheap Thrills",Sia,605241,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
13,"Golden Light (feat. 6AM)",Madden,579596,https://open.spotify.com/track/3T8j0WDSw7G98rNLAe2M2X
14,Breathe,Seeb,573803,https://open.spotify.com/track/6s5smacBOoWoI08Vi6EX5T
15,Faded,"Alan Walker",571710,https://open.spotify.com/track/1brwdYwjltrJo7WHpIvbYt
16,"Gangsta Walk",SNBRN,553923,https://open.spotify.com/track/6AAw43DJbIysnD0DwVurGd
17,"På kroken","Den BB",543221,https://open.spotify.com/track/2G0UzHcch5v4KCmedO1t95
18,Panda,Desiigner,538189,https://open.spotify.com/track/275a9yzwGB6ncAW4SxY7q3
19,"Work from Home","Fifth Harmony",516444,https://open.spotify.com/track/0SJPThTy7ynySPF4euczx7
20,"All I Wanna Do","Martin Jensen",492215,https://open.spotify.com/track/0BiGd2FNDQ0eh79ZHfp6tS
21,"Ponyville 2016",TIX,458237,https://open.spotify.com/track/09ucDx2RxyxpraUjSDUrq4
22,"I'm in Love",Kygo,428550,https://open.spotify.com/track/6Jb3dtc7aHeh6z4u2KUt0H
23,Wolf,"Tungevaag & Raaban",426090,https://open.spotify.com/track/1CA3nqyTok3Pn9r4BKrzv3
24,"i hate u, i love u (feat. olivia o'brien)",gnash,422270,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe
25,"Ingen er sånn som du",Innertier,416423,https://open.spotify.com/track/38Tk80qmnk7lmnEWZ41eoD
